Date,Open,High,Low,Close,Adj Close,Volume
1985-01-03,0.126673996,0.130022004,0.126673996,0.126673996,0.097765736,166611200
1985-01-04,0.126673996,0.127232,0.125,0.126673996,0.097765736,137267200
1985-01-07,0.126673996,0.127232,0.126115993,0.126115993,0.09733513,170912000
1985-01-08,0.126115993,0.127232,0.125,0.125,0.096473798,141120000
1985-01-09,0.128347993,0.130022004,0.128347993,0.128347993,0.099057727,166723200
1985-01-10,0.133928999,0.134487003,0.133928999,0.133928999,0.103365101,277065600
1985-01-11,0.133928999,0.135045007,0.131696001,0.132813007,0.102503791,205049600
1985-01-14,0.136719003,0.137834996,0.136719003,0.136719003,0.105518453,270435200
1985-01-15,0.136719003,0.138951004,0.133928999,0.133928999,0.103365101,264969600
1985-01-16,0.135045007,0.137277007,0.135045007,0.135045007,0.104226463,189884800
1985-01-17,0.135045007,0.137277007,0.125558004,0.125558004,0.096904449,547523200
1985-01-18,0.125558004,0.130579993,0.125,0.127790004,0.098627105,352665600
1985-01-21,0.130579993,0.131696001,0.130579993,0.130579993,0.100780383,325427200
1985-01-22,0.134487003,0.135045007,0.134487003,0.134487003,0.103795744,424838400
1985-01-23,0.134487003,0.135045007,0.132254004,0.132254004,0.102072343,430505600
1985-01-24,0.132254004,0.132254004,0.129464,0.129464,0.099919051,397062400
1985-01-25,0.129464,0.132254004,0.126673996,0.132254004,0.102072343,318460800
1985-01-28,0.135045007,0.136719003,0.135045007,0.135045007,0.104226463,412182400
1985-01-29,0.135045007,0.136161,0.133370996,0.133370996,0.102934457,223731200
1985-01-30,0.133370996,0.136161,0.133370996,0.133370996,0.102934457,492441600
1985-01-31,0.133370996,0.133928999,0.129464,0.129464,0.099919051,276236800
1985-02-01,0.129464,0.130022004,0.126673996,0.127790004,0.098627105,137737600
1985-02-04,0.130579993,0.131137997,0.130579993,0.130579993,0.100780383,218019200
1985-02-05,0.131696001,0.133928999,0.131696001,0.131696001,0.10164167,190041600
1985-02-06,0.133928999,0.133928999,0.133928999,0.133928999,0.103365101,194432000
1985-02-07,0.133928999,0.135602996,0.133370996,0.133370996,0.102934457,245481600
1985-02-08,0.133370996,0.133928999,0.131696001,0.133370996,0.102934457,132025600
1985-02-11,0.136161,0.137277007,0.136161,0.136161,0.105087757,346953600
1985-02-12,0.136161,0.136719003,0.132813007,0.132813007,0.102503791,226508800
1985-02-13,0.132813007,0.132813007,0.126673996,0.126673996,0.097765736,527027200
1985-02-14,0.126673996,0.127790004,0.123326004,0.123326004,0.095181786,426832000
1985-02-15,0.123326004,0.125558004,0.122210003,0.125,0.096473798,173622400
1985-02-19,0.124442004,0.124442004,0.123326004,0.123326004,0.095181786,149833600
1985-02-20,0.123326004,0.123884,0.117746003,0.117746003,0.090875231,219968000
1985-02-21,0.119978003,0.120536,0.119978003,0.119978003,0.092597857,308224000
1985-02-22,0.119978003,0.124442004,0.119978003,0.123326004,0.095181786,226531200
1985-02-25,0.123326004,0.123884,0.121652,0.121652,0.09388981,98537600
1985-02-26,0.121652,0.122210003,0.119419999,0.119419999,0.092167191,188966400
1985-02-27,0.119419999,0.119419999,0.112164997,0.112164997,0.086567841,403580800
1985-02-28,0.112164997,0.112164997,0.110491,0.110491,0.085275896,319065600
1985-03-01,0.110491,0.111048996,0.107143,0.111048996,0.085706517,247430400
1985-03-04,0.112723,0.116071001,0.112723,0.112723,0.086998537,153104000
1985-03-05,0.115512997,0.115512997,0.115512997,0.115512997,0.089151815,130771200
1985-03-06,0.115512997,0.115512997,0.109932996,0.109932996,0.084845223,193603200
1985-03-07,0.109932996,0.110491,0.098771997,0.098771997,0.076231249,733980800
1985-03-08,0.098771997,0.098771997,0.092634,0.095982,0.074077964,473558400
1985-03-11,0.099330001,0.099887997,0.099330001,0.099330001,0.076661937,286003200
1985-03-12,0.102678999,0.103794999,0.102678999,0.102678999,0.07924664,219430400
1985-03-13,0.102678999,0.102678999,0.097098,0.097098,0.074939311,251126400
1985-03-14,0.097098,0.097655997,0.097098,0.097098,0.074939311,241606400
1985-03-15,0.097098,0.103237003,0.096539997,0.101003997,0.07795389,181417600
1985-03-18,0.102121003,0.103237003,0.102121003,0.102121003,0.078816012,124768000
1985-03-19,0.102121003,0.103237003,0.098214,0.098214,0.075800613,171449600
1985-03-20,0.099330001,0.101003997,0.099330001,0.099330001,0.076661937,404969600
1985-03-21,0.101003997,0.102678999,0.101003997,0.101003997,0.07795389,162467200
1985-03-22,0.101003997,0.102678999,0.099330001,0.099330001,0.076661937,80371200
1985-03-25,0.099330001,0.099330001,0.096539997,0.096539997,0.074508622,109961600
1985-03-26,0.100446001,0.100446001,0.100446001,0.100446001,0.077523246,121430400
1985-03-27,0.100446001,0.101562999,0.097655997,0.097655997,0.075369939,111350400
1985-03-28,0.097655997,0.099330001,0.097655997,0.097655997,0.075369939,129606400
1985-03-29,0.097655997,0.099330001,0.097655997,0.098771997,0.076231249,87180800
1985-04-01,0.098771997,0.101003997,0.096539997,0.096539997,0.074508622,114060800
1985-04-02,0.096539997,0.097098,0.09375,0.09375,0.072355352,227427200
1985-04-03,0.09375,0.094307996,0.09375,0.09375,0.072355352,242659200
1985-04-04,0.09375,0.094307996,0.092076004,0.093192004,0.071924694,161862400
1985-04-08,0.093192004,0.09375,0.087612003,0.087612003,0.067618094,198732800
1985-04-09,0.087612003,0.088169999,0.087612003,0.087612003,0.067618094,263894400
1985-04-10,0.09375,0.094866,0.09375,0.09375,0.072355352,226912000
1985-04-11,0.095423996,0.098214,0.095423996,0.095423996,0.073647298,146675200
1985-04-12,0.095423996,0.095423996,0.092634,0.093192004,0.071924694,72531200
1985-04-15,0.095423996,0.096539997,0.095423996,0.095423996,0.073647298,59830400
1985-04-16,0.096539997,0.097098,0.096539997,0.096539997,0.074508622,67648000
1985-04-17,0.101003997,0.102121003,0.101003997,0.101003997,0.07795389,123244800
1985-04-18,0.102121003,0.102678999,0.102121003,0.102121003,0.078816012,202428800
1985-04-19,0.102121003,0.102121003,0.099887997,0.100446001,0.077523246,96028800
1985-04-22,0.100446001,0.100446001,0.096539997,0.096539997,0.074508622,102592000
1985-04-23,0.098771997,0.099330001,0.098771997,0.098771997,0.076231249,118294400
1985-04-24,0.098771997,0.100446001,0.098214,0.098214,0.075800613,78937600
1985-04-25,0.098214,0.098771997,0.098214,0.098214,0.075800613,87628800
1985-04-26,0.098214,0.101003997,0.097655997,0.097655997,0.075369939,119705600
1985-04-29,0.097655997,0.098214,0.094307996,0.094307996,0.072785974,62204800
1985-04-30,0.094866,0.095423996,0.094866,0.094866,0.073216647,94729600
1985-05-01,0.094866,0.095423996,0.093192004,0.093192004,0.071924694,57344000
1985-05-02,0.092076004,0.092076004,0.085937999,0.085937999,0.066326104,329772800
1985-05-03,0.085937999,0.089844003,0.085937999,0.089286,0.068910055,158121600
1985-05-06,0.089286,0.090402,0.088169999,0.088169999,0.068048768,56134400
1985-05-07,0.089286,0.089286,0.089286,0.089286,0.068910055,107609600
1985-05-08,0.088728003,0.088728003,0.088728003,0.088728003,0.068479382,144390400
1985-05-09,0.089286,0.089844003,0.089286,0.089286,0.068910055,127075200
1985-05-10,0.089286,0.091518,0.089286,0.090402,0.069771402,136080000
1985-05-13,0.090402,0.090960003,0.089286,0.089286,0.068910055,87225600
1985-05-14,0.089286,0.089844003,0.088169999,0.088169999,0.068048768,121744000
1985-05-15,0.089286,0.090960003,0.089286,0.089286,0.068910055,130435200
1985-05-16,0.095423996,0.098214,0.095423996,0.095423996,0.073647298,230540800
1985-05-17,0.095423996,0.098771997,0.094866,0.097098,0.074939311,211859200
1985-05-20,0.097098,0.099330001,0.095423996,0.095423996,0.073647298,197187200
1985-05-21,0.094866,0.094866,0.092634,0.092634,0.071494065,152544000
1985-05-22,0.092634,0.093192004,0.092076004,0.092076004,0.071063332,120556800
1985-05-23,0.091518,0.091518,0.088169999,0.088169999,0.068048768,239164800
1985-05-24,0.088169999,0.088169999,0.080914997,0.080914997,0.062449407,589478400
1985-05-28,0.079798996,0.079798996,0.075335003,0.075335003,0.058142822,510966400
1985-05-29,0.076451004,0.077009,0.076451004,0.076451004,0.059004128,246556800
1985-05-30,0.078682996,0.079798996,0.078682996,0.078682996,0.060726751,314921600
1985-05-31,0.078682996,0.080357,0.077567004,0.077567004,0.059865452,369420800
1985-06-03,0.075893,0.075893,0.071428999,0.071428999,0.055128183,576016000
1985-06-04,0.077009,0.077567004,0.077009,0.077009,0.059434783,401923200
1985-06-05,0.077009,0.079241,0.075335003,0.075335003,0.058142822,286406400
1985-06-06,0.075893,0.075893,0.075893,0.075893,0.058573473,271196800
1985-06-07,0.075893,0.075893,0.073103003,0.073103003,0.056420173,475238400
1985-06-10,0.073103003,0.073661,0.071987003,0.071987003,0.055558864,316131200
1985-06-11,0.071987003,0.073661,0.071987003,0.071987003,0.055558864,300720000
1985-06-12,0.071987003,0.072544999,0.070312999,0.070312999,0.0542669,247990400
1985-06-13,0.070312999,0.070871003,0.066405997,0.066405997,0.051251501,379523200
1985-06-14,0.066405997,0.070312999,0.065848,0.065848,0.050820835,565667200
1985-06-17,0.066405997,0.066964,0.066405997,0.066405997,0.051251501,236342400
1985-06-18,0.068080001,0.069196001,0.068080001,0.068080001,0.052543491,265216000
1985-06-19,0.069753997,0.070871003,0.069753997,0.069753997,0.053835459,171987200
1985-06-20,0.070312999,0.070312999,0.070312999,0.070312999,0.0542669,190803200
1985-06-21,0.071987003,0.073661,0.071987003,0.071987003,0.055558864,166140800
1985-06-24,0.077009,0.078125,0.077009,0.077009,0.059434783,205766400
1985-06-25,0.078125,0.079798996,0.078125,0.078125,0.060296107,293910400
1985-06-26,0.080914997,0.080914997,0.080914997,0.080914997,0.062449407,132204800
1985-06-27,0.082030997,0.082589,0.082030997,0.082030997,0.063310705,192460800
1985-06-28,0.082030997,0.082589,0.080357,0.080357,0.062018752,135744000
1985-07-01,0.080914997,0.081473,0.080914997,0.080914997,0.062449407,103443200
1985-07-02,0.080914997,0.081473,0.077009,0.077009,0.059434783,77728000
1985-07-03,0.078125,0.078125,0.078125,0.078125,0.060296107,68499200
1985-07-05,0.078682996,0.079241,0.078682996,0.078682996,0.060726751,36579200
1985-07-08,0.078682996,0.079241,0.078682996,0.078682996,0.060726751,92220800
1985-07-09,0.078682996,0.079241,0.078682996,0.078682996,0.060726751,147907200
1985-07-10,0.080357,0.080357,0.080357,0.080357,0.062018752,106041600
1985-07-11,0.080357,0.080914997,0.080357,0.080357,0.062018752,64892800
1985-07-12,0.080357,0.080357,0.079798996,0.079798996,0.061588068,47040000
1985-07-15,0.079798996,0.081473,0.079241,0.079241,0.061157402,77683200
1985-07-16,0.079241,0.079798996,0.078125,0.078125,0.060296107,143360000
1985-07-17,0.078682996,0.079798996,0.078682996,0.078682996,0.060726751,118182400
1985-07-18,0.078682996,0.078682996,0.077009,0.077009,0.059434783,179065600
1985-07-19,0.077567004,0.077567004,0.077567004,0.077567004,0.059865452,114912000
1985-07-22,0.077567004,0.077567004,0.075335003,0.075335003,0.058142822,192304000
1985-07-23,0.075335003,0.076451004,0.073661,0.073661,0.056850854,168694400
1985-07-24,0.073661,0.074777,0.072544999,0.072544999,0.055989534,168716800
1985-07-25,0.074219003,0.074777,0.074219003,0.074219003,0.057281476,315078400
1985-07-26,0.074219003,0.074777,0.074219003,0.074219003,0.057281476,130524800
1985-07-29,0.074219003,0.074219003,0.071428999,0.071428999,0.055128183,77750400
1985-07-30,0.072544999,0.073103003,0.072544999,0.072544999,0.055989534,89465600
1985-07-31,0.072544999,0.073103003,0.070871003,0.070871003,0.054697547,80505600
1985-08-01,0.070871003,0.071987003,0.070871003,0.070871003,0.054697547,51564800
1985-08-02,0.070871003,0.070871003,0.070312999,0.070312999,0.0542669,97417600
1985-08-05,0.070312999,0.070871003,0.068637997,0.068637997,0.052974124,92332800
1985-08-06,0.068637997,0.070312999,0.068080001,0.068080001,0.052543491,63078400
1985-08-07,0.068080001,0.071428999,0.066405997,0.066405997,0.051251501,151737600
1985-08-08,0.067521997,0.068080001,0.067521997,0.067521997,0.052112814,147772800
1985-08-09,0.068080001,0.068080001,0.068080001,0.068080001,0.052543491,60950400
1985-08-12,0.068080001,0.068080001,0.066964,0.066964,0.051682167,54992000
1985-08-13,0.068080001,0.069196001,0.068080001,0.068080001,0.052543491,42380800
1985-08-14,0.068080001,0.068080001,0.065289997,0.065289997,0.050390191,289900800
1985-08-15,0.065289997,0.065848,0.064732,0.064732,0.049959525,105190400
1985-08-16,0.065289997,0.066405997,0.065289997,0.065289997,0.050390191,83753600
1985-08-19,0.066964,0.068080001,0.066964,0.066964,0.051682167,47868800
1985-08-20,0.068080001,0.068080001,0.068080001,0.068080001,0.052543491,66953600
1985-08-21,0.068080001,0.068080001,0.068080001,0.068080001,0.052543491,77011200
1985-08-22,0.068080001,0.068080001,0.066405997,0.066405997,0.051251501,123312000
1985-08-23,0.066405997,0.066964,0.065848,0.065848,0.050820835,44016000
1985-08-26,0.067521997,0.067521997,0.067521997,0.067521997,0.052112814,35660800
1985-08-27,0.068080001,0.068080001,0.068080001,0.068080001,0.052543491,42918400
1985-08-28,0.068080001,0.068637997,0.068080001,0.068080001,0.052543491,40947200
1985-08-29,0.068080001,0.068080001,0.066405997,0.066405997,0.051251501,56112000
1985-08-30,0.066964,0.066964,0.066964,0.066964,0.051682167,42873600
1985-09-03,0.066964,0.066964,0.065848,0.065848,0.050820835,37452800
1985-09-04,0.066405997,0.067521997,0.066405997,0.066405997,0.051251501,47555200
1985-09-05,0.066405997,0.066964,0.066405997,0.066405997,0.051251501,32816000
1985-09-06,0.066964,0.066964,0.066964,0.066964,0.051682167,92803200
1985-09-09,0.068080001,0.068637997,0.068080001,0.068080001,0.052543491,132316800
1985-09-10,0.068637997,0.069753997,0.068637997,0.068637997,0.052974124,121766400
1985-09-11,0.069196001,0.069753997,0.069196001,0.069196001,0.053404775,87091200
1985-09-12,0.071987003,0.071987003,0.071987003,0.071987003,0.055558864,111171200
1985-09-13,0.071987003,0.071987003,0.070312999,0.070312999,0.0542669,70537600
1985-09-16,0.070312999,0.070312999,0.068080001,0.068080001,0.052543491,36982400
1985-09-17,0.068080001,0.068080001,0.068080001,0.068080001,0.052543491,183747200
1985-09-18,0.072544999,0.072544999,0.072544999,0.072544999,0.055989534,120086400
1985-09-19,0.075893,0.075893,0.075893,0.075893,0.058573473,186323200
1985-09-20,0.075893,0.076451004,0.074777,0.074777,0.057712153,135228800
1985-09-23,0.075335003,0.076451004,0.075335003,0.075335003,0.058142822,118585600
1985-09-24,0.075335003,0.077009,0.073661,0.073661,0.056850854,88099200
1985-09-25,0.073661,0.073661,0.070871003,0.070871003,0.054697547,104496000
1985-09-26,0.070871003,0.071428999,0.070871003,0.070871003,0.054697547,53491200
1985-09-30,0.070871003,0.071428999,0.070312999,0.070312999,0.0542669,36646400
1985-10-01,0.070312999,0.070871003,0.070312999,0.070312999,0.0542669,88345600
1985-10-02,0.070312999,0.070871003,0.069753997,0.069753997,0.053835459,21504000
1985-10-03,0.069753997,0.069753997,0.069196001,0.069196001,0.053404775,48921600
1985-10-04,0.069196001,0.069196001,0.066964,0.066964,0.051682167,69529600
1985-10-07,0.066964,0.068080001,0.066964,0.066964,0.051682167,91929600
1985-10-08,0.067521997,0.067521997,0.067521997,0.067521997,0.052112814,86979200
1985-10-09,0.067521997,0.068080001,0.066964,0.066964,0.051682167,82812800
1985-10-10,0.070871003,0.071428999,0.070871003,0.070871003,0.054697547,261744000
1985-10-11,0.071428999,0.072544999,0.071428999,0.071428999,0.055128183,118294400
1985-10-14,0.074219003,0.074219003,0.074219003,0.074219003,0.057281476,155187200
1985-10-15,0.075893,0.076451004,0.075893,0.075893,0.058573473,293888000
1985-10-16,0.080357,0.080914997,0.080357,0.080357,0.062018752,288444800
1985-10-17,0.081473,0.085378997,0.081473,0.081473,0.062880076,348185600
1985-10-18,0.081473,0.082030997,0.079241,0.079241,0.061157402,230428800
1985-10-21,0.079241,0.079241,0.077009,0.077009,0.059434783,118876800
1985-10-22,0.080357,0.081473,0.080357,0.080357,0.062018752,424547200
1985-10-23,0.080357,0.082589,0.080357,0.080357,0.062018752,148377600
1985-10-24,0.082030997,0.084262997,0.082030997,0.082030997,0.063310705,272630400
1985-10-25,0.082030997,0.082030997,0.080357,0.080357,0.062018752,63280000
1985-10-28,0.080357,0.080914997,0.080357,0.080357,0.062018752,59472000
1985-10-29,0.080357,0.080357,0.079798996,0.079798996,0.061588068,130883200
1985-10-30,0.084821001,0.084821001,0.084821001,0.084821001,0.065464035,226576000
1985-10-31,0.084821001,0.085937999,0.083146997,0.083146997,0.064172037,155075200
1985-11-01,0.083146997,0.084821001,0.083146997,0.083146997,0.064172037,92556800
1985-11-04,0.083705001,0.085378997,0.083705001,0.083705001,0.064602733,155724800
1985-11-05,0.083705001,0.085378997,0.083146997,0.083146997,0.064172037,107542400
1985-11-06,0.085937999,0.086496003,0.085937999,0.085937999,0.066326104,200457600
1985-11-07,0.087612003,0.088728003,0.087612003,0.087612003,0.067618094,317139200
1985-11-08,0.091518,0.092634,0.091518,0.091518,0.070632689,294112000
1985-11-11,0.091518,0.092634,0.089286,0.089286,0.068910055,178774400
1985-11-12,0.089286,0.090402,0.088728003,0.088728003,0.068479382,173644800
1985-11-13,0.088728003,0.088728003,0.086496003,0.086496003,0.066756755,101561600
1985-11-14,0.089286,0.089844003,0.089286,0.089286,0.068910055,139507200
1985-11-15,0.089286,0.090402,0.088728003,0.088728003,0.068479382,81580800
1985-11-18,0.088728003,0.089286,0.088728003,0.088728003,0.068479382,64556800
1985-11-19,0.088728003,0.089286,0.085937999,0.085937999,0.066326104,94326400
1985-11-20,0.085937999,0.086496003,0.084821001,0.084821001,0.065464035,99075200
1985-11-21,0.084821001,0.085937999,0.084821001,0.084821001,0.065464035,102950400
1985-11-22,0.084821001,0.085937999,0.084262997,0.084821001,0.065464035,128755200
1985-11-25,0.084821001,0.085937999,0.084821001,0.085378997,0.065894671,97193600
1985-11-26,0.085378997,0.087053999,0.084821001,0.086496003,0.066756755,164460800
1985-11-27,0.086496003,0.089844003,0.085937999,0.089286,0.068910055,191721600
1985-11-29,0.089286,0.089844003,0.088728003,0.089844003,0.069340728,99030400
1985-12-02,0.089844003,0.090402,0.089286,0.090402,0.069771402,100195200
1985-12-03,0.090402,0.090960003,0.089286,0.089844003,0.069340728,155075200
1985-12-04,0.089844003,0.092076004,0.089844003,0.091518,0.070632689,165110400
1985-12-05,0.091518,0.092634,0.089286,0.089844003,0.069340728,125148800
1985-12-06,0.089844003,0.089844003,0.087612003,0.088169999,0.068048768,65452800
1985-12-09,0.088169999,0.089286,0.085937999,0.086496003,0.066756755,139865600
1985-12-10,0.086496003,0.087612003,0.085937999,0.087053999,0.067187458,200905600
1985-12-11,0.087053999,0.089844003,0.087053999,0.088169999,0.068048768,237619200
1985-12-12,0.088728003,0.090402,0.088728003,0.089286,0.068910055,125260800
1985-12-13,0.089286,0.090402,0.088169999,0.089286,0.068910055,251148800
1985-12-16,0.089286,0.094866,0.089286,0.093192004,0.071924694,288915200
1985-12-17,0.093192004,0.09375,0.090960003,0.092076004,0.071063332,109065600
1985-12-18,0.095423996,0.102121003,0.095423996,0.099330001,0.076661937,559798400
1985-12-19,0.099330001,0.101562999,0.098771997,0.100446001,0.077523246,270121600
1985-12-20,0.100446001,0.101562999,0.099330001,0.099887997,0.077092566,206035200
1985-12-23,0.099887997,0.100446001,0.096539997,0.097655997,0.075369939,143225600
1985-12-24,0.097655997,0.098214,0.096539997,0.097098,0.074939311,64601600
1985-12-26,0.097098,0.098214,0.096539997,0.097098,0.074939311,45852800
1985-12-27,0.097098,0.101003997,0.097098,0.099887997,0.077092566,122886400
1985-12-30,0.099887997,0.101003997,0.098771997,0.099330001,0.076661937,107676800
1985-12-31,0.099330001,0.099887997,0.098214,0.098214,0.075800613,87248000
1986-01-02,0.098214,0.099330001,0.097098,0.099330001,0.076661937,117420800
1986-01-03,0.099330001,0.099887997,0.098771997,0.099887997,0.077092566,242166400
1986-01-06,0.099887997,0.099887997,0.097655997,0.099330001,0.076661937,185046400
1986-01-07,0.099330001,0.102678999,0.098771997,0.102678999,0.07924664,470534400
1986-01-08,0.102678999,0.104911,0.101562999,0.102121003,0.078816012,607600000
1986-01-09,0.102121003,0.102678999,0.097655997,0.101003997,0.07795389,447238400
1986-01-10,0.101003997,0.103237003,0.101003997,0.101562999,0.078385368,153238400
1986-01-13,0.101562999,0.103237003,0.100446001,0.102678999,0.07924664,215420800
1986-01-14,0.102678999,0.106027,0.100446001,0.103794999,0.080107972,272697600
1986-01-15,0.103794999,0.107143,0.103237003,0.106585003,0.082261249,423472000
1986-01-16,0.106585003,0.110491,0.106585003,0.109375,0.084414549,534777600
1986-01-17,0.109375,0.110491,0.106585003,0.107143,0.082691953,345385600
1986-01-20,0.107143,0.107143,0.104353003,0.106585003,0.082261249,127411200
1986-01-21,0.106585003,0.107701004,0.106027,0.107143,0.082691953,151961600
1986-01-22,0.107143,0.107701004,0.099887997,0.104353003,0.080538623,143001600
1986-01-23,0.104353003,0.104911,0.101562999,0.102678999,0.07924664,156419200
1986-01-24,0.102678999,0.104353003,0.101003997,0.101003997,0.07795389,111977600
1986-01-27,0.101003997,0.101562999,0.098214,0.098771997,0.076231249,389580800
1986-01-28,0.098771997,0.099887997,0.098214,0.099330001,0.076661937,222297600
1986-01-29,0.099330001,0.108817004,0.098214,0.105469003,0.081399992,589568000
1986-01-30,0.104911,0.104911,0.102121003,0.102678999,0.07924664,236880000
1986-01-31,0.102678999,0.103794999,0.102121003,0.103237003,0.079677306,147705600
1986-02-03,0.103237003,0.107143,0.102121003,0.106585003,0.082261249,350022400
1986-02-04,0.106585003,0.108817004,0.106027,0.106027,0.081830598,260176000
1986-02-05,0.106027,0.106585003,0.104911,0.106027,0.081830598,197164800
1986-02-06,0.106027,0.108259,0.105469003,0.107701004,0.083122581,134220800
1986-02-07,0.107701004,0.107701004,0.104911,0.107143,0.082691953,129404800
1986-02-10,0.107143,0.109375,0.106027,0.106585003,0.082261249,111843200
1986-02-11,0.106585003,0.107143,0.104911,0.106585003,0.082261249,153462400
1986-02-12,0.106585003,0.107143,0.106027,0.107143,0.082691953,133056000
1986-02-13,0.107143,0.107143,0.106027,0.106585003,0.082261249,109379200
1986-02-14,0.106585003,0.107701004,0.106027,0.106027,0.081830598,137513600
1986-02-18,0.106027,0.107143,0.103794999,0.106585003,0.082261249,148108800
1986-02-19,0.106585003,0.113839,0.106585003,0.111607,0.086137198,359676800
1986-02-20,0.111607,0.113280997,0.111048996,0.112164997,0.086567841,137916800
1986-02-21,0.112164997,0.114955001,0.112164997,0.112723,0.086998537,189078400
1986-02-24,0.112723,0.114955001,0.111607,0.114955001,0.088721141,247116800
1986-02-25,0.114955001,0.117746003,0.112164997,0.117746003,0.090875231,224739200
1986-02-26,0.117746003,0.119419999,0.116071001,0.116071001,0.089582488,164729600
1986-02-27,0.116071001,0.116628997,0.113839,0.114396997,0.08829049,108124800
1986-02-28,0.114396997,0.115512997,0.111048996,0.111607,0.086137198,125126400
1986-03-03,0.111607,0.112164997,0.109375,0.109932996,0.084845223,108819200
1986-03-04,0.109932996,0.111607,0.109375,0.109932996,0.084845223,89107200
1986-03-05,0.109932996,0.113839,0.108259,0.112723,0.086998537,177027200
1986-03-06,0.112723,0.114955001,0.112164997,0.113280997,0.087429158,101337600
1986-03-07,0.113280997,0.113280997,0.110491,0.110491,0.085275896,96185600
1986-03-10,0.110491,0.111048996,0.109932996,0.109932996,0.084845223,75488000
1986-03-11,0.109932996,0.111048996,0.109375,0.111048996,0.085706517,103062400
1986-03-12,0.111048996,0.112164997,0.110491,0.110491,0.085275896,85680000
1986-03-13,0.110491,0.111607,0.108817004,0.110491,0.085275896,115964800
1986-03-14,0.110491,0.117187999,0.110491,0.116628997,0.090013146,384854400
1986-03-17,0.116071001,0.116071001,0.113280997,0.116071001,0.089582488,118720000
1986-03-18,0.116071001,0.121652,0.115512997,0.119978003,0.092597857,249356800
1986-03-19,0.119978003,0.121652,0.117746003,0.118303999,0.091305882,189884800
1986-03-20,0.125,0.132254004,0.125,0.126115993,0.09733513,904131200
1986-03-21,0.126115993,0.128347993,0.122768,0.123326004,0.095181786,260377600
1986-03-24,0.123326004,0.123326004,0.117746003,0.119419999,0.092167191,294313600
1986-03-25,0.119419999,0.124442004,0.119419999,0.124442004,0.096043117,281075200
1986-03-26,0.124442004,0.128347993,0.124442004,0.126115993,0.09733513,222140800
1986-03-27,0.126115993,0.129464,0.126115993,0.126115993,0.09733513,219004800
1986-03-31,0.126115993,0.127232,0.125,0.126115993,0.09733513,187801600
1986-04-01,0.126115993,0.126115993,0.120536,0.121652,0.09388981,222723200
1986-04-02,0.121652,0.122210003,0.117187999,0.121652,0.09388981,325292800
1986-04-03,0.121652,0.123326004,0.119978003,0.120536,0.093028538,211075200
1986-04-04,0.120536,0.120536,0.118862003,0.119419999,0.092167191,125955200
1986-04-07,0.119419999,0.122768,0.117187999,0.121652,0.09388981,120131200
1986-04-08,0.121652,0.123884,0.121652,0.123326004,0.095181786,193222400
1986-04-09,0.123326004,0.123884,0.119978003,0.121094003,0.093459189,135318400
1986-04-10,0.121094003,0.122210003,0.119978003,0.121652,0.09388981,109984000
1986-04-11,0.121652,0.122768,0.120536,0.120536,0.093028538,75667200
1986-04-14,0.120536,0.121652,0.119419999,0.119978003,0.092597857,84963200
1986-04-15,0.119978003,0.122768,0.119978003,0.122210003,0.094320498,131398400
1986-04-16,0.122210003,0.127232,0.122210003,0.126115993,0.09733513,210828800
1986-04-17,0.126115993,0.130022004,0.125,0.129464,0.099919051,270099200
1986-04-18,0.129464,0.133370996,0.128347993,0.132813007,0.102503791,247676800
1986-04-21,0.133370996,0.137277007,0.133370996,0.135602996,0.104657061,273548800
1986-04-22,0.135602996,0.139509007,0.132254004,0.133370996,0.102934457,327868800
1986-04-23,0.133370996,0.135602996,0.131137997,0.132254004,0.102072343,261475200
1986-04-24,0.132254004,0.140625,0.131696001,0.140066996,0.108102329,458371200
1986-04-25,0.140066996,0.145647004,0.140066996,0.143972993,0.111116998,261072000
1986-04-28,0.143972993,0.146204993,0.141740993,0.142857,0.110255659,145532800
1986-04-29,0.142857,0.143972993,0.119978003,0.139509007,0.107671715,132697600
1986-04-30,0.139509007,0.141183004,0.135045007,0.135045007,0.104226463,137782400
1986-05-01,0.135045007,0.135045007,0.132813007,0.135045007,0.104226463,257936000
1986-05-02,0.135045007,0.138393,0.134487003,0.136161,0.105087757,93587200
1986-05-05,0.136161,0.145089,0.136161,0.143415004,0.11068631,149340800
1986-05-06,0.143972993,0.148438007,0.143972993,0.145647004,0.112408936,218534400
1986-05-07,0.145647004,0.146762997,0.139509007,0.140625,0.10853301,198800000
1986-05-08,0.140625,0.147879004,0.140625,0.147321001,0.113700949,233363200
1986-05-09,0.147321001,0.150112003,0.146204993,0.148995996,0.114993684,222499200
1986-05-12,0.148995996,0.163504004,0.148438007,0.162387997,0.125329539,400422400
1986-05-13,0.162387997,0.162946001,0.157365993,0.160714,0.124037504,471766400
1986-05-14,0.160714,0.166852996,0.160714,0.164620996,0.127052873,482988800
1986-05-15,0.164620996,0.165178999,0.159040004,0.160714,0.124037504,222544000
1986-05-16,0.160714,0.161829993,0.156808004,0.160714,0.124037504,319244800
1986-05-19,0.160714,0.162946001,0.158482,0.159040004,0.122745544,209507200
1986-05-20,0.159040004,0.159040004,0.152902007,0.157923996,0.121884286,245795200
1986-05-21,0.157923996,0.166295007,0.15625,0.165178999,0.127483517,346729600
1986-05-22,0.165178999,0.167411,0.159597993,0.164063007,0.12662223,220505600
1986-05-23,0.164063007,0.165737003,0.162387997,0.165178999,0.127483517,139843200
